accession	biosample	sample_ids	sra_sample_acc	title	platform	instrument	total_spots	total_bases	bioproject	organism_name	library_name	library_layout	library_strategy	library_source	library_selection	sra_experiment_acc	sra_run_acc	sra_study_acc	sra_submitter_acc	run_total_bases	run_total_spots	file_urls	file_size	file_md5
GCF_902713425.1	SAMEA5572864	SRA:ERS4354975	ERS4354975	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	428622288	129443930976	PRJEB19273	Acipenser ruthenus	NT1527351H	PAIRED	WGS	GENOMIC	RANDOM	ERX4023164	ERR4021776	ERP021269	ERA2422024	129443930976	428622288	ftp.sra.ebi.ac.uk/vol1/fastq/ERR402/006/ERR4021776/ERR4021776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR402/006/ERR4021776/ERR4021776_2.fastq.gz	36920509265;40152723099	971af87eb73f746a9e5591b640fbcb11;070e4607f0319a25baa09d67f23e9010
GCF_902713425.1	SAMEA5572864	SRA:ERS4354975	ERS4354975	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	429610878	129742485156	PRJEB19273	Acipenser ruthenus	NT1527351H	PAIRED	WGS	GENOMIC	RANDOM	ERX4023163	ERR4021775	ERP021269	ERA2422024	129742485156	429610878	ftp.sra.ebi.ac.uk/vol1/fastq/ERR402/005/ERR4021775/ERR4021775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR402/005/ERR4021775/ERR4021775_2.fastq.gz	36669400680;40048137101	19df98a7796db49c47799b3a4b577bab;0f94cf4795a090bc4f348e7f63ffbc86
GCF_902713425.1	SAMEA5572864	SRA:ERS4354975	ERS4354975	Sequel II sequencing	PACBIO_SMRT	Sequel II	6596157	114420712021	PRJEB19273	Acipenser ruthenus	24997679	SINGLE	WGS	GENOMIC	RANDOM	ERX3988026	ERR3985648	ERP021269	ERA2407026	114420712021	6596157	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/008/ERR3985648/ERR3985648_subreads.fastq.gz	34459731722	334d21249d1141189b672461d2918949
GCF_902713425.1	SAMEA5572864	SRA:ERS4354975	ERS4354975	Sequel II sequencing	PACBIO_SMRT	Sequel II	7371892	123814129854	PRJEB19273	Acipenser ruthenus	24997679	SINGLE	WGS	GENOMIC	RANDOM	ERX3988025	ERR3985647	ERP021269	ERA2407026	123814129854	7371892	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/007/ERR3985647/ERR3985647_subreads.fastq.gz	37273240725	3310a864a7710ea6e41b7e5d306e81e7
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	31978078	9593423400	PRJEB19273	Anabas testudineus		PAIRED	Hi-C	GENOMIC	Restriction Digest	ERX4142763	ERR4179339	ERP021269	ERA2647392	9593423400	31978078	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4179339/ERR4179339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4179339/ERR4179339_2.fastq.gz	2812447250;3101393313	01845e0b1545d70bc28a38e1f2dd8608;2eb7f513c3791e2092b996b283a38561
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	38203090	11460927000	PRJEB19273	Anabas testudineus		PAIRED	Hi-C	GENOMIC	Restriction Digest	ERX4142762	ERR4179338	ERP021269	ERA2647392	11460927000	38203090	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4179338/ERR4179338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4179338/ERR4179338_2.fastq.gz	3014377775;3447486205	05832e007de846dc78f12bbf47422cf1;957c4624341ab62d44908d6502c55051
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	38985276	11695582800	PRJEB19273	Anabas testudineus		PAIRED	Hi-C	GENOMIC	Restriction Digest	ERX4142761	ERR4179337	ERP021269	ERA2647392	11695582800	38985276	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4179337/ERR4179337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4179337/ERR4179337_2.fastq.gz	3026225032;3379595255	0024bb7ed97cd36c57e63f5d35489179;2b43227e5ccd8f9fd5e22056dbfee152
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	38901026	11670307800	PRJEB19273	Anabas testudineus		PAIRED	Hi-C	GENOMIC	Restriction Digest	ERX4142760	ERR4179336	ERP021269	ERA2647392	11670307800	38901026	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4179336/ERR4179336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4179336/ERR4179336_2.fastq.gz	2996490755;3347594506	9e9d692a1ceb5cb07112c96f2e5164a1;0b8e5eb1f2bdedfffc988b41f36d9713
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	38854362	11656308600	PRJEB19273	Anabas testudineus		PAIRED	Hi-C	GENOMIC	Restriction Digest	ERX4142759	ERR4179335	ERP021269	ERA2647392	11656308600	38854362	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4179335/ERR4179335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4179335/ERR4179335_2.fastq.gz	3028684425;3354777487	7a38af2a96144041e5fc9887547c76e8;1a5b059cbd6a67905867cdade2b6c026
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	38788164	11636449200	PRJEB19273	Anabas testudineus		PAIRED	Hi-C	GENOMIC	Restriction Digest	ERX4142758	ERR4179334	ERP021269	ERA2647392	11636449200	38788164	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4179334/ERR4179334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4179334/ERR4179334_2.fastq.gz	3026204685;3344555074	59b62fe4da3db897ff0e69911c67e9db;43e21d3fb8d040c51649597f8049452c
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	38198947	11459684100	PRJEB19273	Anabas testudineus		PAIRED	Hi-C	GENOMIC	Restriction Digest	ERX4142757	ERR4179333	ERP021269	ERA2647392	11459684100	38198947	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4179333/ERR4179333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4179333/ERR4179333_2.fastq.gz	2992342032;3304649872	6abe915dd1715470d9912a516fecc4cb;2583d826b491108f7e7c57a975c550b4
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	38524679	11557403700	PRJEB19273	Anabas testudineus		PAIRED	Hi-C	GENOMIC	Restriction Digest	ERX4142756	ERR4179332	ERP021269	ERA2647392	11557403700	38524679	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4179332/ERR4179332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4179332/ERR4179332_2.fastq.gz	3031113132;3362246556	28147cd4de88b8476fed6fd46060192a;b2cdee803de813686f3ec902f8ddfc0e
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	38158773	11447631900	PRJEB19273	Anabas testudineus		PAIRED	Hi-C	GENOMIC	Restriction Digest	ERX4142755	ERR4179331	ERP021269	ERA2647392	11447631900	38158773	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4179331/ERR4179331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4179331/ERR4179331_2.fastq.gz	3030217256;3376567028	1217273ca898251fb52d5475cd0dbb94;865ef75a4eed3876f8431a2371217872
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	100263542	30279589684	PRJEB19273	Anabas testudineus	DN478356G:E1	PAIRED	WGS	GENOMIC	RANDOM	ERX2465799	ERR2446698	ERP021269	ERA1258509	30279589684	100263542	ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/008/ERR2446698/ERR2446698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/008/ERR2446698/ERR2446698_2.fastq.gz	9159393001;10583600507	08ae1f1c1aebc371382b171c6b8e026b;55e98c0d98753b862b43df0e0158b4ab
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	102418628	30930425656	PRJEB19273	Anabas testudineus	DN478356G:E1	PAIRED	WGS	GENOMIC	RANDOM	ERX2465798	ERR2446697	ERP021269	ERA1258509	30930425656	102418628	ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/007/ERR2446697/ERR2446697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/007/ERR2446697/ERR2446697_2.fastq.gz	9370305336;10874600644	b7e7c8185c801747b828e1c9a1a17881;38df47b65c25f2930db73421228193d1
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	72026093	21751880086	PRJEB19273	Anabas testudineus	DN478356G:E1	PAIRED	WGS	GENOMIC	RANDOM	ERX2465797	ERR2446696	ERP021269	ERA1258509	21751880086	72026093	ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/006/ERR2446696/ERR2446696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/006/ERR2446696/ERR2446696_2.fastq.gz	6585258750;7587827459	a3e2f862f712bbbdbce713b73837b652;e3e83305196482dd44d780b3b9ada168
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	HiSeq X Ten paired end sequencing	ILLUMINA	HiSeq X Ten	89456633	27015903166	PRJEB19273	Anabas testudineus	DN478356G:E1	PAIRED	WGS	GENOMIC	RANDOM	ERX2465796	ERR2446695	ERP021269	ERA1258509	27015903166	89456633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/005/ERR2446695/ERR2446695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/005/ERR2446695/ERR2446695_2.fastq.gz	8162016848;9416613632	b9bfc66f5f198f6c8e2bc7f6ef37dd8f;6a85f62a98b6b46c43151fe13f7bcce9
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	Sequel sequencing	PACBIO_SMRT	Sequel	674472	5558061166	PRJEB19273	Anabas testudineus	18586998	SINGLE	WGS	GENOMIC	RANDOM	ERX2267794	ERR2213440	ERP021269	ERA1149368	5558061166	674472	ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2213440/ERR2213440_subreads.fastq.gz	1731182616	3dab739e47c2d37085f6aee9d78c57bd
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	Sequel sequencing	PACBIO_SMRT	Sequel	585976	5088418549	PRJEB19273	Anabas testudineus	18586998	SINGLE	WGS	GENOMIC	RANDOM	ERX2267793	ERR2213439	ERP021269	ERA1149368	5088418549	585976	ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2213439/ERR2213439_subreads.fastq.gz	1586828459	5d47d63c199149e2b266c09828b26d52
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	Sequel sequencing	PACBIO_SMRT	Sequel	670911	6010487279	PRJEB19273	Anabas testudineus	18586998	SINGLE	WGS	GENOMIC	RANDOM	ERX2267792	ERR2213438	ERP021269	ERA1149368	6010487279	670911	ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2213438/ERR2213438_subreads.fastq.gz	1874373867	44be1b3a22ac5a2c89027720f42d9e57
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	Sequel sequencing	PACBIO_SMRT	Sequel	425986	3892838191	PRJEB19273	Anabas testudineus	18586998	SINGLE	WGS	GENOMIC	RANDOM	ERX2267791	ERR2213437	ERP021269	ERA1149368	3892838191	425986	ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2213437/ERR2213437_subreads.fastq.gz	1212853558	eb49b36263b9e40dc80b26ee694b8ab2
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	Sequel sequencing	PACBIO_SMRT	Sequel	468077	4283274024	PRJEB19273	Anabas testudineus	18586998	SINGLE	WGS	GENOMIC	RANDOM	ERX2267790	ERR2213436	ERP021269	ERA1149368	4283274024	468077	ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2213436/ERR2213436_subreads.fastq.gz	1334500119	f74b6bd26c1be53ea0e4aa33aa8454b7
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	Sequel sequencing	PACBIO_SMRT	Sequel	574529	5228143360	PRJEB19273	Anabas testudineus	18586998	SINGLE	WGS	GENOMIC	RANDOM	ERX2267789	ERR2213435	ERP021269	ERA1149368	5228143360	574529	ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2213435/ERR2213435_subreads.fastq.gz	1629496802	f3087a59eda3d27294aea0fb124a1b40
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	Sequel sequencing	PACBIO_SMRT	Sequel	481553	4507168199	PRJEB19273	Anabas testudineus	18586998	SINGLE	WGS	GENOMIC	RANDOM	ERX2267788	ERR2213434	ERP021269	ERA1149368	4507168199	481553	ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2213434/ERR2213434_subreads.fastq.gz	1405011586	3f91d025dced7397fca8e6b5c3d0e815
GCF_900324465.2	SAMEA104026376	SRA:ERS2227381	ERS2227381	Sequel sequencing	PACBIO_SMRT	Sequel	522322	4462553017	PRJEB19273	Anabas testudineus	18586998	SINGLE	WGS	GENOMIC	RANDOM	ERX2267787	ERR2213433	ERP021269	ERA1149368	4462553017	522322	ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2213433/ERR2213433_subreads.fastq.gz	1392608856	00b5892f764917bd278e35384c84ce36
GCA_022682495.2	SAMN24116476	SRA:SRS24919411	SRS24919411	HiFi	PACBIO_SMRT	Sequel II	2843630	43170837653	PRJNA789159	Desmodus rotundus	TBG_2252_4	SINGLE	WGS	GENOMIC	RANDOM	SRX28649955	SRR33408709	SRP353254	SRA2122474	43170837653	2843630	ftp.sra.ebi.ac.uk/vol1/fastq/SRR334/009/SRR33408709/SRR33408709_subreads.fastq.gz	23410773344	f88f4299bdddd9776c29f82a942b291b
GCF_905171775.1	SAMEA7521635	SRA:ERS5278114	ERS5278114																					
GCA_021292165.1	SAMN19072228	SRA:SRS9013870	SRS9013870	RNA-seq data of the oviduct of Chinese crocodile lizard	ILLUMINA	Illumina HiSeq 2000	21322823	6396846900	PRJNA756104	Shinisaurus crocodilurus	Oviduct_Scro	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	SRX11820594	SRR15521835	SRP333191	SRA1280432	6396846900	21322823	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/035/SRR15521835/SRR15521835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/035/SRR15521835/SRR15521835_2.fastq.gz	1123518597;1172643660	1358a2be888966614d7fc29937ceefd0;009ef31bd926ca6cacea621fe12e3586
GCA_021292165.1	SAMN19072228	SRA:SRS9013870	SRS9013870	Whole genome short-read sequencing for Chinese crocodile lizard	ILLUMINA	Illumina HiSeq 2000	508404778	152521433400	PRJNA726336	Shinisaurus crocodilurus	short_reads	PAIRED	WGS	GENOMIC	RANDOM	SRX10931041	SRR14583705	SRP320417	SRA1233988	152521433400	508404778	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/005/SRR14583705/SRR14583705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/005/SRR14583705/SRR14583705_2.fastq.gz	35921882951;36032572064	6cb974e5833277ff2de437c2b0c544cb;c353fec3533e6a75d4b90c3eeb944981
GCA_021292165.1	SAMN19072228	SRA:SRS9013870	SRS9013870	RNA sequencing for Chinese crocodile lizard	ILLUMINA	Illumina HiSeq 2000	178049150	53414745000	PRJNA726336	Shinisaurus crocodilurus	RNA	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	SRX10931040	SRR14583706	SRP320417	SRA1233988	53414745000	178049150	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/006/SRR14583706/SRR14583706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/006/SRR14583706/SRR14583706_2.fastq.gz	11461371873;11986727947	f37ff5b60425f291a7f87d99567e96ff;9399c9361a1f9a6b8b0b963f42bd44c6
GCA_021292165.1	SAMN19072228	SRA:SRS9013870	SRS9013870	Pacbio sequencing for Chinese crocodile lizard	PACBIO_SMRT	Sequel	18594815	159011926106	PRJNA726336	Shinisaurus crocodilurus	Pacbio	SINGLE	WGA	GENOMIC	RANDOM	SRX10931039	SRR14583707	SRP320417	SRA1233988	159011926106	18594815	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/007/SRR14583707/SRR14583707_subreads.fastq.gz	49749122083	a495ad9a19569b929c43e3832585021e
GCA_021292165.1	SAMN19072228	SRA:SRS9013870	SRS9013870	Hi-C sequencing for Chinese crocodile lizard	ILLUMINA	Illumina HiSeq 2000	739926325	221977897500	PRJNA726336	Shinisaurus crocodilurus	HIC	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX10931038	SRR14583708	SRP320417	SRA1233988	221977897500	739926325	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/008/SRR14583708/SRR14583708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/008/SRR14583708/SRR14583708_2.fastq.gz	51011551007;55434163271	15c94764022b5519d39cd74d2a3b96c8;903b14cdd383b8a26b45434065a0a1a4
GCA_021292165.1	SAMN19072228	SRA:SRS9013870	SRS9013870	10x Genomics sequencing for Chinese crocodile lizard	ILLUMINA	Illumina HiSeq 2000	320521245	96156373500	PRJNA726336	Shinisaurus crocodilurus	10x_Genomics	PAIRED	WGS	GENOMIC	RANDOM	SRX10931037	SRR14583709	SRP320417	SRA1233988	96156373500	320521245	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/009/SRR14583709/SRR14583709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/009/SRR14583709/SRR14583709_2.fastq.gz	26231952871;30509563548	ca3278adc73d82aa9d6bae636ba820be;0239a025463d6babee1d40930a63cd23
GCF_963930695.1	SAMEA111562158	SRA:ERS13672014	ERS13672014																					
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	23390490	241990664876	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_subreads_4	SINGLE	WGS	GENOMIC	size fractionation	SRX20710147	SRR24952092	SRP444462	SRA1657334	241990664876	23390490	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/092/SRR24952092/SRR24952092_subreads.fastq.gz	72560358561	6f190add37e3811a1ed2eee029804a7c
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	511970	3693086366	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_subreads_3	SINGLE	WGS	GENOMIC	size fractionation	SRX20710145	SRR24952094	SRP444462	SRA1657334	3693086366	511970	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/094/SRR24952094/SRR24952094_subreads.fastq.gz	998396039	68c6c32ca43335c32e06e642c3b9f91b
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	15152956	125119623428	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_subreads_2	SINGLE	WGS	GENOMIC	size fractionation	SRX20710143	SRR24952096	SRP444462	SRA1657334	125119623428	15152956	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/096/SRR24952096/SRR24952096_subreads.fastq.gz	36480983075	6d31b60548b40502f77de31ca042d94c
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	29229119	293435299630	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_subreads_1	SINGLE	WGS	GENOMIC	size fractionation	SRX20710141	SRR24952098	SRP444462	SRA1657334	293435299630	29229119	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/098/SRR24952098/SRR24952098_subreads.fastq.gz	88424627199	e6f0bdcb17ffb7f91cf1124a2729a06a
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	1144596	13546580405	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_HiFi_reads_4	SINGLE	WGS	GENOMIC	size fractionation	SRX21116132	SRR25377883	SRP444462	SRA1676867	13546580405	1144596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR253/083/SRR25377883/SRR25377883_subreads.fastq.gz	10031375670	b52b7ef06e12a288db98c7564a4d801e
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	7635	88907015	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_HiFi_reads_3	SINGLE	WGS	GENOMIC	size fractionation	SRX21116130	SRR25377885	SRP444462	SRA1676867	88907015	7635	ftp.sra.ebi.ac.uk/vol1/fastq/SRR253/085/SRR25377885/SRR25377885_subreads.fastq.gz	66544072	bf5098d55815f28735210671c95e851e
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	495439	4787963033	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_HiFi_reads_2	SINGLE	WGS	GENOMIC	size fractionation	SRX21116128	SRR25377887	SRP444462	SRA1676867	4787963033	495439	ftp.sra.ebi.ac.uk/vol1/fastq/SRR253/087/SRR25377887/SRR25377887_subreads.fastq.gz	3291707351	6b0f26e87c53db64b8b48b79fb7fe7b1
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	1246743	14551305578	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_HiFi_reads_1	SINGLE	WGS	GENOMIC	size fractionation	SRX21116126	SRR25377889	SRP444462	SRA1676867	14551305578	1246743	ftp.sra.ebi.ac.uk/vol1/fastq/SRR253/089/SRR25377889/SRR25377889_subreads.fastq.gz	11913717588	4998914b75baf6d48a3392c9504c3fd0
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	365716060	109714818000	PRJNA728145	Alosa sapidissima	fAloSap1_HiC_1	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX21116125	SRR25377890	SRP444462	SRA1676867	109714818000	365716060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR253/090/SRR25377890/SRR25377890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR253/090/SRR25377890/SRR25377890_2.fastq.gz	20888461436;20966081517	28a1c3fa146d7c1f582d5dc28a248097;2e35853c85c6e0942d5c7c8950a1ec73
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	1144596	13546580405	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_HiFi_reads_4	SINGLE	WGS	GENOMIC	size fractionation	SRX20710146	SRR24952093	SRP444462	SRA1657334	13546580405	1144596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/093/SRR24952093/SRR24952093_subreads.fastq.gz	10031411251	044fa2cdc4b985c5310c7d227bad19a3
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	7635	88907015	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_HiFi_reads_3	SINGLE	WGS	GENOMIC	size fractionation	SRX20710144	SRR24952095	SRP444462	SRA1657334	88907015	7635	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/095/SRR24952095/SRR24952095_subreads.fastq.gz	66544264	c252e2f8dde6a612317b0b0f6cb22b58
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	495439	4787963033	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_HiFi_reads_2	SINGLE	WGS	GENOMIC	size fractionation	SRX20710142	SRR24952097	SRP444462	SRA1657334	4787963033	495439	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/097/SRR24952097/SRR24952097_subreads.fastq.gz	3291691987	3b84db7b8596be86b8376943aa724526
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima whole genome sequencing with HiFi reads	PACBIO_SMRT	Sequel II	1246743	14551305578	PRJNA728145	Alosa sapidissima	fAloSap1_PacBio_HiFi_reads_1	SINGLE	WGS	GENOMIC	size fractionation	SRX20710140	SRR24952099	SRP444462	SRA1657334	14551305578	1246743	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/099/SRR24952099/SRR24952099_subreads.fastq.gz	11913750667	101845c12356540c500ab6fbc6cf99dd
GCF_018492685.1	SAMN18857608	SRA:SRS18002895	SRS18002895	Alosa sapidissima Hi-C sequencing	ILLUMINA	Illumina NovaSeq 6000	365716060	109714818000	PRJNA728145	Alosa sapidissima	fAloSap1_HiC_1	PAIRED	Hi-C	GENOMIC	Restriction Digest	SRX20710139	SRR24952100	SRP444462	SRA1657334	109714818000	365716060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/000/SRR24952100/SRR24952100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR249/000/SRR24952100/SRR24952100_2.fastq.gz	20887776205;20965396471	59cc7a27ef4c1f4e20d0e7df7c133730;7c1fec6c6cf40a05b97cb986a12e2c41
GCF_029289425.2	SAMN13935689	SRA:SRS6111929	SRS6111929	WGS PacBio HiFi for Pan paniscus: adult male B-Lymphocyte cell line	PACBIO_SMRT	Sequel IIe	13521118	225413811595	PRJNA986878	Pan paniscus	6954-PS-0011	SINGLE	WGS	GENOMIC	size fractionation	SRX25393918	SRR29898469	SRP448348	SRA1928375	225413811595	13521118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/069/SRR29898469/SRR29898469_subreads.fastq.gz	191949738652	08a5ccda7e414e776ea902be0d559f10
